model,series,h,band,nominal,picp,winkler,n
garch_t,gold_fut,22,SPCI80,0.8,0.509,1902.048,106
garch_t,gold_fut,22,splitCP90,0.9,0.708,1978.239,106
garch_t,gold_fut,22,ACI90,0.9,0.953,1738.692,106
garch_t,gold_fut,22,SPCI90,0.9,0.557,2933.664,106
garch_t,gold_fut,22,CQR80,0.8,0.745,1325.553,106
qr_ar,gold_fut,22,native80,0.8,0.396,1690.517,106
qr_ar,gold_fut,22,splitCP80,0.8,0.632,1335.21,106
qr_ar,gold_fut,22,ACI80,0.8,0.858,1363.683,106
qr_ar,gold_fut,22,SPCI80,0.8,0.509,1805.587,106
qr_ar,gold_fut,22,splitCP90,0.9,0.792,1613.272,106
qr_ar,gold_fut,22,ACI90,0.9,0.991,1604.406,106
qr_ar,gold_fut,22,SPCI90,0.9,0.547,2605.729,106
qr_ar,gold_fut,22,CQR80,0.8,0.642,1361.798,106
chronos_bolt_small,gold_fut,22,native80,0.8,0.66,1551.303,106
chronos_bolt_small,gold_fut,22,splitCP80,0.8,0.557,1782.711,106
chronos_bolt_small,gold_fut,22,ACI80,0.8,0.953,2062.521,106
chronos_bolt_small,gold_fut,22,SPCI80,0.8,0.575,2013.628,106
chronos_bolt_small,gold_fut,22,splitCP90,0.9,0.774,2210.565,106
chronos_bolt_small,gold_fut,22,ACI90,0.9,0.953,2120.038,106
chronos_bolt_small,gold_fut,22,SPCI90,0.9,0.613,2980.311,106
chronos_bolt_small,gold_fut,22,CQR80,0.8,0.755,1487.316,106
chronos_bolt_base,gold_fut,22,native80,0.8,0.66,1626.465,106
chronos_bolt_base,gold_fut,22,splitCP80,0.8,0.585,1820.295,106
chronos_bolt_base,gold_fut,22,ACI80,0.8,0.915,1778.478,106
chronos_bolt_base,gold_fut,22,SPCI80,0.8,0.585,2094.441,106
chronos_bolt_base,gold_fut,22,splitCP90,0.9,0.726,2404.491,106
chronos_bolt_base,gold_fut,22,ACI90,0.9,0.915,2280.929,106
chronos_bolt_base,gold_fut,22,SPCI90,0.9,0.604,3243.632,106
chronos_bolt_base,gold_fut,22,CQR80,0.8,0.726,1583.69,106
chronos_2,gold_fut,22,native80,0.8,0.689,1601.443,106
chronos_2,gold_fut,22,splitCP80,0.8,0.594,1710.338,106
chronos_2,gold_fut,22,ACI80,0.8,0.906,1652.983,106
chronos_2,gold_fut,22,SPCI80,0.8,0.519,2017.869,106
chronos_2,gold_fut,22,splitCP90,0.9,0.689,2143.566,106
chronos_2,gold_fut,22,ACI90,0.9,0.925,1912.075,106
chronos_2,gold_fut,22,SPCI90,0.9,0.557,3036.297,106
chronos_2,gold_fut,22,CQR80,0.8,0.792,1552.011,106
chronos_2_lora,gold_fut,22,native80,0.8,0.67,1617.236,106
chronos_2_lora,gold_fut,22,splitCP80,0.8,0.566,1738.97,106
chronos_2_lora,gold_fut,22,ACI80,0.8,0.906,1673.249,106
chronos_2_lora,gold_fut,22,SPCI80,0.8,0.528,2031.579,106
chronos_2_lora,gold_fut,22,splitCP90,0.9,0.698,2188.951,106
chronos_2_lora,gold_fut,22,ACI90,0.9,0.934,1990.009,106
chronos_2_lora,gold_fut,22,SPCI90,0.9,0.547,3023.207,106
chronos_2_lora,gold_fut,22,CQR80,0.8,0.764,1555.206,106
chronos_2_full,gold_fut,22,native80,0.8,0.651,1510.736,106
chronos_2_full,gold_fut,22,splitCP80,0.8,0.538,1888.119,106
chronos_2_full,gold_fut,22,ACI80,0.8,0.896,2003.974,106
chronos_2_full,gold_fut,22,SPCI80,0.8,0.566,2100.884,106
chronos_2_full,gold_fut,22,splitCP90,0.9,0.698,2552.045,106
chronos_2_full,gold_fut,22,ACI90,0.9,0.906,2463.513,106
chronos_2_full,gold_fut,22,SPCI90,0.9,0.604,3270.807,106
chronos_2_full,gold_fut,22,CQR80,0.8,0.726,1464.375,106
timesfm_25,gold_fut,22,native80,0.8,0.783,1151.278,106
timesfm_25,gold_fut,22,splitCP80,0.8,0.802,1099.57,106
timesfm_25,gold_fut,22,ACI80,0.8,0.934,1239.791,106
timesfm_25,gold_fut,22,SPCI80,0.8,0.604,1470.169,106
timesfm_25,gold_fut,22,splitCP90,0.9,0.906,1286.338,106
timesfm_25,gold_fut,22,ACI90,0.9,1.0,1757.777,106
timesfm_25,gold_fut,22,SPCI90,0.9,0.66,2061.343,106
timesfm_25,gold_fut,22,CQR80,0.8,0.887,1210.569,106
moirai2_small,gold_fut,22,native80,0.8,0.783,1169.473,106
moirai2_small,gold_fut,22,splitCP80,0.8,0.679,1168.831,106
moirai2_small,gold_fut,22,ACI80,0.8,1.0,1460.523,106
moirai2_small,gold_fut,22,SPCI80,0.8,0.604,1414.902,106
moirai2_small,gold_fut,22,splitCP90,0.9,0.849,1366.212,106
moirai2_small,gold_fut,22,ACI90,0.9,1.0,1635.565,106
moirai2_small,gold_fut,22,SPCI90,0.9,0.67,1790.386,106
moirai2_small,gold_fut,22,CQR80,0.8,0.877,1214.489,106
garch_t,silver_fut,1,native80,0.8,0.811,8.845,106
garch_t,silver_fut,1,splitCP80,0.8,0.764,9.548,106
garch_t,silver_fut,1,ACI80,0.8,0.896,9.0,106
garch_t,silver_fut,1,SPCI80,0.8,0.811,9.051,106
garch_t,silver_fut,1,splitCP90,0.9,0.925,10.919,106
garch_t,silver_fut,1,ACI90,0.9,0.972,13.323,106
garch_t,silver_fut,1,SPCI90,0.9,0.858,11.425,106
garch_t,silver_fut,1,CQR80,0.8,0.868,9.062,106
qr_ar,silver_fut,1,native80,0.8,0.557,10.374,106
qr_ar,silver_fut,1,splitCP80,0.8,0.774,9.494,106
qr_ar,silver_fut,1,ACI80,0.8,0.896,9.057,106
qr_ar,silver_fut,1,SPCI80,0.8,0.792,8.755,106
qr_ar,silver_fut,1,splitCP90,0.9,0.925,10.999,106
qr_ar,silver_fut,1,ACI90,0.9,0.972,13.475,106
qr_ar,silver_fut,1,SPCI90,0.9,0.83,11.929,106
qr_ar,silver_fut,1,CQR80,0.8,0.774,9.055,106
chronos_bolt_small,silver_fut,1,native80,0.8,0.877,10.579,106
chronos_bolt_small,silver_fut,1,splitCP80,0.8,0.717,10.982,106
chronos_bolt_small,silver_fut,1,ACI80,0.8,0.877,10.215,106
chronos_bolt_small,silver_fut,1,SPCI80,0.8,0.792,10.413,106
chronos_bolt_small,silver_fut,1,splitCP90,0.9,0.868,12.428,106
chronos_bolt_small,silver_fut,1,ACI90,0.9,0.962,22.064,106
chronos_bolt_small,silver_fut,1,SPCI90,0.9,0.896,12.792,106
chronos_bolt_small,silver_fut,1,CQR80,0.8,0.868,10.525,106
chronos_bolt_base,silver_fut,1,native80,0.8,0.896,8.812,106
chronos_bolt_base,silver_fut,1,splitCP80,0.8,0.764,10.174,106
chronos_bolt_base,silver_fut,1,ACI80,0.8,0.906,9.288,106
chronos_bolt_base,silver_fut,1,SPCI80,0.8,0.877,9.793,106
chronos_bolt_base,silver_fut,1,splitCP90,0.9,0.934,11.307,106
chronos_bolt_base,silver_fut,1,ACI90,0.9,0.981,19.948,106
chronos_bolt_base,silver_fut,1,SPCI90,0.9,0.877,11.664,106
chronos_bolt_base,silver_fut,1,CQR80,0.8,0.887,8.808,106
chronos_2,silver_fut,1,native80,0.8,0.868,8.782,106
chronos_2,silver_fut,1,splitCP80,0.8,0.802,9.333,106
chronos_2,silver_fut,1,ACI80,0.8,0.915,9.133,106
chronos_2,silver_fut,1,SPCI80,0.8,0.849,10.232,106
chronos_2,silver_fut,1,splitCP90,0.9,0.896,10.798,106
chronos_2,silver_fut,1,ACI90,0.9,0.981,20.808,106
chronos_2,silver_fut,1,SPCI90,0.9,0.868,12.163,106
chronos_2,silver_fut,1,CQR80,0.8,0.858,8.702,106
chronos_2_lora,silver_fut,1,native80,0.8,0.849,8.759,106
chronos_2_lora,silver_fut,1,splitCP80,0.8,0.792,9.555,106
chronos_2_lora,silver_fut,1,ACI80,0.8,0.915,9.059,106
chronos_2_lora,silver_fut,1,SPCI80,0.8,0.792,9.569,106
chronos_2_lora,silver_fut,1,splitCP90,0.9,0.915,11.183,106
chronos_2_lora,silver_fut,1,ACI90,0.9,0.981,13.653,106
chronos_2_lora,silver_fut,1,SPCI90,0.9,0.868,12.179,106
chronos_2_lora,silver_fut,1,CQR80,0.8,0.821,8.714,106
chronos_2_full,silver_fut,1,native80,0.8,0.708,9.29,106
chronos_2_full,silver_fut,1,splitCP80,0.8,0.755,10.047,106
chronos_2_full,silver_fut,1,ACI80,0.8,0.925,10.008,106
chronos_2_full,silver_fut,1,SPCI80,0.8,0.849,9.711,106
chronos_2_full,silver_fut,1,splitCP90,0.9,0.915,11.683,106
chronos_2_full,silver_fut,1,ACI90,0.9,0.962,14.411,106
chronos_2_full,silver_fut,1,SPCI90,0.9,0.887,11.701,106
chronos_2_full,silver_fut,1,CQR80,0.8,0.745,9.186,106
timesfm_25,silver_fut,1,native80,0.8,0.887,9.74,106
timesfm_25,silver_fut,1,splitCP80,0.8,0.774,9.623,106
timesfm_25,silver_fut,1,ACI80,0.8,0.887,9.695,106
timesfm_25,silver_fut,1,SPCI80,0.8,0.792,9.053,106
timesfm_25,silver_fut,1,splitCP90,0.9,0.934,11.286,106
timesfm_25,silver_fut,1,ACI90,0.9,0.981,13.354,106
timesfm_25,silver_fut,1,SPCI90,0.9,0.868,10.97,106
timesfm_25,silver_fut,1,CQR80,0.8,0.877,9.612,106
moirai2_small,silver_fut,1,native80,0.8,0.792,9.523,106
moirai2_small,silver_fut,1,splitCP80,0.8,0.736,10.077,106
moirai2_small,silver_fut,1,ACI80,0.8,0.887,9.873,106
moirai2_small,silver_fut,1,SPCI80,0.8,0.802,9.79,106
moirai2_small,silver_fut,1,splitCP90,0.9,0.906,12.157,106
moirai2_small,silver_fut,1,ACI90,0.9,0.972,13.697,106
moirai2_small,silver_fut,1,SPCI90,0.9,0.868,12.825,106
moirai2_small,silver_fut,1,CQR80,0.8,0.811,9.536,106
garch_t,silver_fut,5,native80,0.8,0.774,22.958,106
garch_t,silver_fut,5,splitCP80,0.8,0.679,22.851,106
garch_t,silver_fut,5,ACI80,0.8,0.915,34.016,106
garch_t,silver_fut,5,SPCI80,0.8,0.755,25.109,106
garch_t,silver_fut,5,splitCP90,0.9,0.858,25.535,106
garch_t,silver_fut,5,ACI90,0.9,1.0,73.622,106
garch_t,silver_fut,5,SPCI90,0.9,0.802,29.966,106
garch_t,silver_fut,5,CQR80,0.8,0.802,23.039,106
qr_ar,silver_fut,5,native80,0.8,0.575,22.552,106
qr_ar,silver_fut,5,splitCP80,0.8,0.67,23.085,106
qr_ar,silver_fut,5,ACI80,0.8,0.915,33.906,106
qr_ar,silver_fut,5,SPCI80,0.8,0.764,24.505,106
qr_ar,silver_fut,5,splitCP90,0.9,0.858,26.021,106
qr_ar,silver_fut,5,ACI90,0.9,1.0,72.488,106
qr_ar,silver_fut,5,SPCI90,0.9,0.783,31.747,106
qr_ar,silver_fut,5,CQR80,0.8,0.755,20.52,106
chronos_bolt_small,silver_fut,5,native80,0.8,0.811,24.296,106
chronos_bolt_small,silver_fut,5,splitCP80,0.8,0.651,25.714,106
chronos_bolt_small,silver_fut,5,ACI80,0.8,0.896,32.7,106
chronos_bolt_small,silver_fut,5,SPCI80,0.8,0.774,26.629,106
chronos_bolt_small,silver_fut,5,splitCP90,0.9,0.83,28.274,106
chronos_bolt_small,silver_fut,5,ACI90,0.9,1.0,66.125,106
chronos_bolt_small,silver_fut,5,SPCI90,0.9,0.811,32.47,106
chronos_bolt_small,silver_fut,5,CQR80,0.8,0.84,24.406,106
chronos_bolt_base,silver_fut,5,native80,0.8,0.821,19.745,106
chronos_bolt_base,silver_fut,5,splitCP80,0.8,0.764,20.939,106
chronos_bolt_base,silver_fut,5,ACI80,0.8,0.925,29.946,106
chronos_bolt_base,silver_fut,5,SPCI80,0.8,0.792,21.024,106
chronos_bolt_base,silver_fut,5,splitCP90,0.9,0.925,24.068,106
chronos_bolt_base,silver_fut,5,ACI90,0.9,1.0,69.982,106
chronos_bolt_base,silver_fut,5,SPCI90,0.9,0.811,25.162,106
chronos_bolt_base,silver_fut,5,CQR80,0.8,0.858,20.161,106
chronos_2,silver_fut,5,native80,0.8,0.849,20.848,106
chronos_2,silver_fut,5,splitCP80,0.8,0.745,22.886,106
chronos_2,silver_fut,5,ACI80,0.8,0.925,35.975,106
chronos_2,silver_fut,5,SPCI80,0.8,0.792,23.555,106
chronos_2,silver_fut,5,splitCP90,0.9,0.849,25.389,106
chronos_2,silver_fut,5,ACI90,0.9,1.0,85.569,106
chronos_2,silver_fut,5,SPCI90,0.9,0.802,29.678,106
chronos_2,silver_fut,5,CQR80,0.8,0.877,21.533,106
chronos_2_lora,silver_fut,5,native80,0.8,0.83,21.078,106
chronos_2_lora,silver_fut,5,splitCP80,0.8,0.755,23.321,106
chronos_2_lora,silver_fut,5,ACI80,0.8,0.925,36.232,106
chronos_2_lora,silver_fut,5,SPCI80,0.8,0.783,23.587,106
chronos_2_lora,silver_fut,5,splitCP90,0.9,0.868,26.2,106
chronos_2_lora,silver_fut,5,ACI90,0.9,1.0,79.583,106
chronos_2_lora,silver_fut,5,SPCI90,0.9,0.802,29.559,106
chronos_2_lora,silver_fut,5,CQR80,0.8,0.858,21.558,106
chronos_2_full,silver_fut,5,native80,0.8,0.783,19.544,106
chronos_2_full,silver_fut,5,splitCP80,0.8,0.689,20.56,106
chronos_2_full,silver_fut,5,ACI80,0.8,0.915,32.126,106
chronos_2_full,silver_fut,5,SPCI80,0.8,0.802,22.083,106
chronos_2_full,silver_fut,5,splitCP90,0.9,0.896,22.397,106
chronos_2_full,silver_fut,5,ACI90,0.9,1.0,69.484,106
chronos_2_full,silver_fut,5,SPCI90,0.9,0.83,28.512,106
chronos_2_full,silver_fut,5,CQR80,0.8,0.83,19.737,106
timesfm_25,silver_fut,5,native80,0.8,0.83,22.322,106
timesfm_25,silver_fut,5,splitCP80,0.8,0.736,22.966,106
timesfm_25,silver_fut,5,ACI80,0.8,0.915,30.408,106
timesfm_25,silver_fut,5,SPCI80,0.8,0.745,24.052,106
timesfm_25,silver_fut,5,splitCP90,0.9,0.868,25.813,106
timesfm_25,silver_fut,5,ACI90,0.9,1.0,58.918,106
timesfm_25,silver_fut,5,SPCI90,0.9,0.811,28.408,106
timesfm_25,silver_fut,5,CQR80,0.8,0.849,22.473,106
moirai2_small,silver_fut,5,native80,0.8,0.849,23.031,106
moirai2_small,silver_fut,5,splitCP80,0.8,0.679,22.487,106
moirai2_small,silver_fut,5,ACI80,0.8,0.906,29.809,106
moirai2_small,silver_fut,5,SPCI80,0.8,0.764,23.842,106
moirai2_small,silver_fut,5,splitCP90,0.9,0.868,25.635,106
moirai2_small,silver_fut,5,ACI90,0.9,1.0,63.116,106
moirai2_small,silver_fut,5,SPCI90,0.9,0.783,29.329,106
moirai2_small,silver_fut,5,CQR80,0.8,0.858,23.5,106
garch_t,silver_fut,22,native80,0.8,0.774,48.229,106
garch_t,silver_fut,22,splitCP80,0.8,0.613,43.406,106
garch_t,silver_fut,22,ACI80,0.8,1.0,91.907,106
garch_t,silver_fut,22,SPCI80,0.8,0.642,50.809,106
garch_t,silver_fut,22,splitCP90,0.9,0.915,46.976,106
garch_t,silver_fut,22,ACI90,0.9,1.0,91.907,106
garch_t,silver_fut,22,SPCI90,0.9,0.66,71.926,106
garch_t,silver_fut,22,CQR80,0.8,0.821,47.78,106
qr_ar,silver_fut,22,native80,0.8,0.5,47.746,106
qr_ar,silver_fut,22,splitCP80,0.8,0.613,41.242,106
qr_ar,silver_fut,22,ACI80,0.8,1.0,94.836,106
qr_ar,silver_fut,22,SPCI80,0.8,0.623,48.705,106
qr_ar,silver_fut,22,splitCP90,0.9,0.925,44.26,106
qr_ar,silver_fut,22,ACI90,0.9,1.0,94.836,106
qr_ar,silver_fut,22,SPCI90,0.9,0.708,68.299,106
qr_ar,silver_fut,22,CQR80,0.8,0.651,37.886,106
chronos_bolt_small,silver_fut,22,native80,0.8,0.821,44.153,106
chronos_bolt_small,silver_fut,22,splitCP80,0.8,0.604,47.937,106
chronos_bolt_small,silver_fut,22,ACI80,0.8,1.0,98.868,106
chronos_bolt_small,silver_fut,22,SPCI80,0.8,0.651,51.636,106
chronos_bolt_small,silver_fut,22,splitCP90,0.9,0.925,54.503,106
chronos_bolt_small,silver_fut,22,ACI90,0.9,1.0,98.868,106
chronos_bolt_small,silver_fut,22,SPCI90,0.9,0.651,76.424,106
chronos_bolt_small,silver_fut,22,CQR80,0.8,0.934,46.311,106
chronos_bolt_base,silver_fut,22,native80,0.8,0.943,31.43,106
chronos_bolt_base,silver_fut,22,splitCP80,0.8,0.783,36.677,106
chronos_bolt_base,silver_fut,22,ACI80,0.8,1.0,104.823,106
chronos_bolt_base,silver_fut,22,SPCI80,0.8,0.632,32.706,106
chronos_bolt_base,silver_fut,22,splitCP90,0.9,0.934,45.162,106
chronos_bolt_base,silver_fut,22,ACI90,0.9,1.0,104.823,106
chronos_bolt_base,silver_fut,22,SPCI90,0.9,0.717,41.596,106
chronos_bolt_base,silver_fut,22,CQR80,0.8,0.991,36.897,106
chronos_2,silver_fut,22,native80,0.8,0.858,46.792,106
chronos_2,silver_fut,22,splitCP80,0.8,0.67,46.753,106
chronos_2,silver_fut,22,ACI80,0.8,0.991,100.287,106
chronos_2,silver_fut,22,SPCI80,0.8,0.698,51.791,106
chronos_2,silver_fut,22,splitCP90,0.9,0.943,58.143,106
chronos_2,silver_fut,22,ACI90,0.9,0.991,100.806,106
chronos_2,silver_fut,22,SPCI90,0.9,0.755,69.867,106
chronos_2,silver_fut,22,CQR80,0.8,0.962,51.135,106
chronos_2_lora,silver_fut,22,native80,0.8,0.849,47.216,106
chronos_2_lora,silver_fut,22,splitCP80,0.8,0.651,48.038,106
chronos_2_lora,silver_fut,22,ACI80,0.8,0.991,100.287,106
chronos_2_lora,silver_fut,22,SPCI80,0.8,0.698,53.015,106
chronos_2_lora,silver_fut,22,splitCP90,0.9,0.943,58.038,106
chronos_2_lora,silver_fut,22,ACI90,0.9,0.991,100.806,106
chronos_2_lora,silver_fut,22,SPCI90,0.9,0.745,72.044,106
chronos_2_lora,silver_fut,22,CQR80,0.8,0.953,51.178,106
chronos_2_full,silver_fut,22,native80,0.8,0.792,41.104,106
chronos_2_full,silver_fut,22,splitCP80,0.8,0.708,39.214,106
chronos_2_full,silver_fut,22,ACI80,0.8,1.0,91.16,106
chronos_2_full,silver_fut,22,SPCI80,0.8,0.66,45.918,106
chronos_2_full,silver_fut,22,splitCP90,0.9,0.943,45.704,106
chronos_2_full,silver_fut,22,ACI90,0.9,1.0,91.16,106
chronos_2_full,silver_fut,22,SPCI90,0.9,0.67,63.547,106
chronos_2_full,silver_fut,22,CQR80,0.8,0.915,42.898,106
timesfm_25,silver_fut,22,native80,0.8,0.896,40.76,106
timesfm_25,silver_fut,22,splitCP80,0.8,0.708,35.901,106
timesfm_25,silver_fut,22,ACI80,0.8,1.0,95.404,106
timesfm_25,silver_fut,22,SPCI80,0.8,0.651,41.48,106
timesfm_25,silver_fut,22,splitCP90,0.9,0.925,39.989,106
timesfm_25,silver_fut,22,ACI90,0.9,1.0,95.404,106
timesfm_25,silver_fut,22,SPCI90,0.9,0.67,57.658,106
timesfm_25,silver_fut,22,CQR80,0.8,0.981,45.025,106
moirai2_small,silver_fut,22,native80,0.8,0.868,40.599,106
moirai2_small,silver_fut,22,splitCP80,0.8,0.642,31.713,106
moirai2_small,silver_fut,22,ACI80,0.8,1.0,89.695,106
moirai2_small,silver_fut,22,SPCI80,0.8,0.632,38.657,106
moirai2_small,silver_fut,22,splitCP90,0.9,0.972,34.242,106
moirai2_small,silver_fut,22,ACI90,0.9,1.0,89.695,106
moirai2_small,silver_fut,22,SPCI90,0.9,0.67,52.381,106
moirai2_small,silver_fut,22,CQR80,0.8,0.962,44.11,106
garch_t,copper_fut,1,native80,0.8,0.708,0.358,106
garch_t,copper_fut,1,splitCP80,0.8,0.755,0.355,106
garch_t,copper_fut,1,ACI80,0.8,0.811,0.365,106
garch_t,copper_fut,1,SPCI80,0.8,0.717,0.394,106
garch_t,copper_fut,1,splitCP90,0.9,0.896,0.421,106
garch_t,copper_fut,1,ACI90,0.9,0.925,0.449,106
garch_t,copper_fut,1,SPCI90,0.9,0.821,0.464,106
garch_t,copper_fut,1,CQR80,0.8,0.774,0.353,106
qr_ar,copper_fut,1,native80,0.8,0.708,0.366,106
qr_ar,copper_fut,1,splitCP80,0.8,0.745,0.361,106
qr_ar,copper_fut,1,ACI80,0.8,0.811,0.368,106
qr_ar,copper_fut,1,SPCI80,0.8,0.708,0.383,106
qr_ar,copper_fut,1,splitCP90,0.9,0.915,0.429,106
qr_ar,copper_fut,1,ACI90,0.9,0.925,0.455,106
qr_ar,copper_fut,1,SPCI90,0.9,0.83,0.455,106
qr_ar,copper_fut,1,CQR80,0.8,0.821,0.36,106
chronos_bolt_small,copper_fut,1,native80,0.8,0.792,0.387,106
chronos_bolt_small,copper_fut,1,splitCP80,0.8,0.736,0.381,106
chronos_bolt_small,copper_fut,1,ACI80,0.8,0.83,0.391,106
chronos_bolt_small,copper_fut,1,SPCI80,0.8,0.689,0.395,106
chronos_bolt_small,copper_fut,1,splitCP90,0.9,0.915,0.456,106
chronos_bolt_small,copper_fut,1,ACI90,0.9,0.915,0.482,106
chronos_bolt_small,copper_fut,1,SPCI90,0.9,0.83,0.462,106
chronos_bolt_small,copper_fut,1,CQR80,0.8,0.792,0.387,106
chronos_bolt_base,copper_fut,1,native80,0.8,0.774,0.393,106
chronos_bolt_base,copper_fut,1,splitCP80,0.8,0.745,0.397,106
chronos_bolt_base,copper_fut,1,ACI80,0.8,0.83,0.398,106
chronos_bolt_base,copper_fut,1,SPCI80,0.8,0.679,0.435,106
chronos_bolt_base,copper_fut,1,splitCP90,0.9,0.925,0.476,106
chronos_bolt_base,copper_fut,1,ACI90,0.9,0.934,0.498,106
chronos_bolt_base,copper_fut,1,SPCI90,0.9,0.792,0.503,106
chronos_bolt_base,copper_fut,1,CQR80,0.8,0.792,0.393,106
chronos_2,copper_fut,1,native80,0.8,0.802,0.383,106
chronos_2,copper_fut,1,splitCP80,0.8,0.736,0.38,106
chronos_2,copper_fut,1,ACI80,0.8,0.84,0.385,106
chronos_2,copper_fut,1,SPCI80,0.8,0.679,0.414,106
chronos_2,copper_fut,1,splitCP90,0.9,0.906,0.442,106
chronos_2,copper_fut,1,ACI90,0.9,0.925,0.473,106
chronos_2,copper_fut,1,SPCI90,0.9,0.821,0.478,106
chronos_2,copper_fut,1,CQR80,0.8,0.764,0.385,106
chronos_2_lora,copper_fut,1,native80,0.8,0.802,0.377,106
chronos_2_lora,copper_fut,1,splitCP80,0.8,0.717,0.389,106
chronos_2_lora,copper_fut,1,ACI80,0.8,0.83,0.399,106
chronos_2_lora,copper_fut,1,SPCI80,0.8,0.689,0.421,106
chronos_2_lora,copper_fut,1,splitCP90,0.9,0.906,0.463,106
chronos_2_lora,copper_fut,1,ACI90,0.9,0.925,0.487,106
chronos_2_lora,copper_fut,1,SPCI90,0.9,0.821,0.486,106
chronos_2_lora,copper_fut,1,CQR80,0.8,0.802,0.379,106
chronos_2_full,copper_fut,1,native80,0.8,0.736,0.378,106
chronos_2_full,copper_fut,1,splitCP80,0.8,0.764,0.375,106
chronos_2_full,copper_fut,1,ACI80,0.8,0.821,0.388,106
chronos_2_full,copper_fut,1,SPCI80,0.8,0.67,0.4,106
chronos_2_full,copper_fut,1,splitCP90,0.9,0.934,0.459,106
chronos_2_full,copper_fut,1,ACI90,0.9,0.925,0.479,106
chronos_2_full,copper_fut,1,SPCI90,0.9,0.821,0.492,106
chronos_2_full,copper_fut,1,CQR80,0.8,0.811,0.376,106
timesfm_25,copper_fut,1,native80,0.8,0.877,0.387,106
