target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-07-24,2023-07-21,3.8405001163482666,3.802999973297119,3.7266831398010254,3.7266831398010254,3.7600603103637695,3.7927119731903076,3.8265767097473145,3.855937957763672,3.855937957763672
2023-07-25,2023-07-24,3.901999950408936,3.8405001163482666,3.760615348815918,3.760615348815918,3.793173313140869,3.824802875518799,3.8570685386657715,3.884291887283325,3.884291887283325
2023-07-26,2023-07-25,3.890500068664551,3.901999950408936,3.8400373458862305,3.8400373458862305,3.871654987335205,3.9021830558776855,3.9317712783813477,3.9553256034851074,3.9553256034851074
2023-07-27,2023-07-26,3.8635001182556152,3.890500068664551,3.8260107040405273,3.8260107040405273,3.856473684310913,3.885160446166992,3.9134349822998047,3.9358088970184326,3.9358088970184326
2023-07-28,2023-07-27,3.9170000553131104,3.8635001182556152,3.7971935272216797,3.7971935272216797,3.8286728858947754,3.8584659099578857,3.8888697624206543,3.913445472717285,3.913445472717285
2023-07-31,2023-07-28,3.994499921798706,3.9170000553131104,3.8465051651000977,3.8465051651000977,3.8765525817871094,3.905349016189575,3.9335453510284424,3.95487904548645,3.95487904548645
2023-08-01,2023-07-31,3.8935000896453857,3.994499921798706,3.9194509983062744,3.9194509983062744,3.952104091644287,3.9851396083831787,4.016654968261719,4.039626598358154,4.039626598358154
2023-08-02,2023-08-01,3.827500104904175,3.8935000896453857,3.8383595943450928,3.8383595943450928,3.8689026832580566,3.8993349075317383,3.9302847385406494,3.9541444778442383,3.9541444778442383
2023-08-03,2023-08-02,3.875999927520752,3.827500104904175,3.7690212726593018,3.7690212726593018,3.8021178245544434,3.8346986770629883,3.869372606277466,3.898031711578369,3.898031711578369
2023-08-04,2023-08-03,3.8450000286102295,3.875999927520752,3.8164069652557373,3.8164069652557373,3.8489737510681152,3.8813793659210205,3.9143030643463135,3.940246820449829,3.940246820449829
2023-08-07,2023-08-04,3.812999963760376,3.8450000286102295,3.7806973457336426,3.7806973457336426,3.8120317459106445,3.8432857990264893,3.8761820793151855,3.903223752975464,3.903223752975464
2023-08-08,2023-08-07,3.747999906539917,3.812999963760376,3.76145601272583,3.76145601272583,3.7907907962799072,3.8201959133148193,3.8513216972351074,3.876304864883423,3.876304864883423
2023-08-09,2023-08-08,3.767499923706055,3.747999906539917,3.696833610534668,3.696833610534668,3.730403184890747,3.764604091644287,3.801253318786621,3.831462860107422,3.831462860107422
2023-08-10,2023-08-09,3.750999927520752,3.767499923706055,3.7115132808685303,3.7115132808685303,3.7434921264648438,3.7759482860565186,3.8105058670043945,3.8380136489868164,3.8380136489868164
2023-08-11,2023-08-10,3.714499950408936,3.750999927520752,3.686954975128174,3.686954975128174,3.7181098461151123,3.749951124191284,3.784348964691162,3.8122081756591797,3.8122081756591797
2023-08-14,2023-08-11,3.724499940872192,3.714499950408936,3.6418190002441406,3.6418190002441406,3.6756982803344727,3.710723876953125,3.749134063720703,3.781709671020508,3.781709671020508
2023-08-15,2023-08-14,3.661499977111816,3.724499940872192,3.6570022106170654,3.6570022106170654,3.6902947425842285,3.724182367324829,3.761568069458008,3.7934210300445557,3.7934210300445557
2023-08-16,2023-08-15,3.65149998664856,3.661499977111816,3.576742172241211,3.576742172241211,3.6134352684020996,3.6508753299713135,3.6922407150268555,3.7278025150299072,3.7278025150299072
2023-08-17,2023-08-16,3.685499906539917,3.65149998664856,3.5650360584259033,3.5650360584259033,3.6015501022338867,3.6392552852630615,3.680506944656372,3.715658664703369,3.715658664703369
2023-08-18,2023-08-17,3.6989998817443848,3.685499906539917,3.6242759227752686,3.6242759227752686,3.6557776927948,3.6890668869018555,3.725682258605957,3.756378173828125,3.756378173828125
2023-08-21,2023-08-18,3.711999893188477,3.6989998817443848,3.63608980178833,3.63608980178833,3.6663503646850586,3.6981215476989746,3.7329018115997314,3.7617077827453613,3.7617077827453613
2023-08-22,2023-08-21,3.750499963760376,3.711999893188477,3.6441359519958496,3.6441359519958496,3.673877239227295,3.704826593399048,3.7384896278381348,3.7665579319000244,3.7665579319000244
2023-08-23,2023-08-22,3.803499937057495,3.750499963760376,3.677173137664795,3.677173137664795,3.7054216861724854,3.7345714569091797,3.7661831378936768,3.7921793460845947,3.7921793460845947
2023-08-24,2023-08-23,3.767499923706055,3.803499937057495,3.734314441680908,3.734314441680908,3.762784004211426,3.7920308113098145,3.8226571083068848,3.8480231761932373,3.8480231761932373
2023-08-25,2023-08-24,3.759999990463257,3.767499923706055,3.708146333694458,3.708146333694458,3.736410140991211,3.764266014099121,3.793811321258545,3.819159746170044,3.819159746170044
2023-08-28,2023-08-25,3.753999948501587,3.759999990463257,3.694827079772949,3.694827079772949,3.7248504161834717,3.7553086280822754,3.787536382675171,3.8148372173309326,3.8148372173309326
2023-08-29,2023-08-28,3.7929999828338623,3.753999948501587,3.68161940574646,3.68161940574646,3.710791826248169,3.741157293319702,3.7738749980926514,3.801976203918457,3.801976203918457
2023-08-30,2023-08-29,3.785000085830689,3.7929999828338623,3.722172975540161,3.722172975540161,3.7486355304718018,3.776179313659668,3.804805278778076,3.8274571895599365,3.8274571895599365
2023-08-31,2023-08-30,3.7725000381469727,3.785000085830689,3.7282397747039795,3.7282397747039795,3.754021167755127,3.781040906906128,3.8088736534118652,3.8302605152130127,3.8302605152130127
2023-09-01,2023-08-31,3.8125,3.7725000381469727,3.7081661224365234,3.7081661224365234,3.732454299926758,3.7579405307769775,3.785102128982544,3.805652618408203,3.805652618408203
2023-09-05,2023-09-01,3.811000108718872,3.8125,3.7486894130706787,3.7486894130706787,3.7717716693878174,3.7957851886749268,3.8208422660827637,3.8393192291259766,3.8393192291259766
2023-09-06,2023-09-05,3.748500108718872,3.811000108718872,3.747163772583008,3.747163772583008,3.770989418029785,3.795557737350464,3.8215785026550293,3.841477394104004,3.841477394104004
2023-09-07,2023-09-06,3.7260000705718994,3.748500108718872,3.680537462234497,3.680537462234497,3.7066972255706787,3.7330427169799805,3.7621970176696777,3.7866733074188232,3.7866733074188232
2023-09-08,2023-09-07,3.680500030517578,3.7260000705718994,3.657170295715332,3.657170295715332,3.6841230392456055,3.7111504077911377,3.740885019302368,3.7659921646118164,3.7659921646118164
2023-09-11,2023-09-08,3.7699999809265137,3.680500030517578,3.6021947860717773,3.6021947860717773,3.630675792694092,3.660191297531128,3.692241907119751,3.719146728515625,3.719146728515625
2023-09-12,2023-09-11,3.752000093460083,3.7699999809265137,3.7025816440582275,3.7025816440582275,3.728135585784912,3.7553298473358154,3.7841458320617676,3.8072702884674072,3.8072702884674072
2023-09-13,2023-09-12,3.75600004196167,3.752000093460083,3.686389207839966,3.686389207839966,3.7116079330444336,3.7380385398864746,3.7663726806640625,3.7895731925964355,3.7895731925964355
2023-09-14,2023-09-13,3.7825000286102295,3.75600004196167,3.6985926628112793,3.6985926628112793,3.7209463119506836,3.7436773777008057,3.7687153816223145,3.7893972396850586,3.7893972396850586
2023-09-15,2023-09-14,3.763499975204468,3.7825000286102295,3.718554735183716,3.718554735183716,3.7410731315612793,3.7634544372558594,3.7877399921417236,3.807237148284912,3.807237148284912
2023-09-18,2023-09-15,3.741499900817871,3.763499975204468,3.7072341442108154,3.7072341442108154,3.7316484451293945,3.7558043003082275,3.7820940017700195,3.8040621280670166,3.8040621280670166
